date,pool_id,label,project,chain,symbol,apy_pct,apy_base_pct,apy_reward_pct,tvl_usd_snapshot
2025-10-16,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.735510,3.735510,,771880830.00
2025-10-17,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.564950,3.564950,,771880830.00
2025-10-18,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.480860,3.480860,,771880830.00
2025-10-19,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.915950,3.915950,,771880830.00
2025-10-20,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.131330,3.131330,,771880830.00
2025-10-21,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.810040,3.810040,,771880830.00
2025-10-22,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.820510,3.820510,,771880830.00
2025-10-23,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.909140,3.909140,,771880830.00
2025-10-24,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.594230,3.594230,,771880830.00
2025-10-25,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.568080,3.568080,,771880830.00
2025-10-26,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.603030,3.603030,,771880830.00
2025-10-27,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.544140,3.544140,,771880830.00
2025-10-28,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.664210,3.664210,,771880830.00
2025-10-29,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.641250,3.641250,,771880830.00
2025-10-30,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.683170,3.683170,,771880830.00
2025-10-31,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.573930,3.573930,,771880830.00
2025-11-01,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.929750,3.929750,,771880830.00
2025-11-02,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.967640,3.967640,,771880830.00
2025-11-03,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.685710,3.685710,,771880830.00
2025-11-04,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.357510,4.357510,,771880830.00
2025-11-05,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.613070,4.613070,,771880830.00
2025-11-06,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.767540,4.767540,,771880830.00
2025-11-07,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,5.820870,5.820870,,771880830.00
2025-11-08,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,6.073740,6.073740,,771880830.00
2025-11-09,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.965240,4.965240,,771880830.00
2025-11-10,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.619530,4.619530,,771880830.00
2025-11-11,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.268450,4.268450,,771880830.00
2025-11-12,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.330270,4.330270,,771880830.00
2025-11-13,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.368170,4.368170,,771880830.00
2025-11-14,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.139970,4.139970,,771880830.00
2025-11-15,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.178290,4.178290,,771880830.00
2025-11-16,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.140640,4.140640,,771880830.00
2025-11-17,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.384770,4.384770,,771880830.00
2025-11-18,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.214800,4.214800,,771880830.00
2025-11-19,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.069320,4.069320,,771880830.00
2025-11-20,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.993290,3.993290,,771880830.00
2025-11-21,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.605860,3.605860,,771880830.00
2025-11-22,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.065910,4.065910,,771880830.00
2025-11-23,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.066600,4.066600,,771880830.00
2025-11-24,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.993090,3.993090,,771880830.00
2025-11-25,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.904510,3.904510,,771880830.00
2025-11-26,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.513040,3.513040,,771880830.00
2025-11-27,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.372580,3.372580,,771880830.00
2025-11-28,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.222810,3.222810,,771880830.00
2025-11-29,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.574070,3.574070,,771880830.00
2025-11-30,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.450580,3.450580,,771880830.00
2025-12-01,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.503730,3.503730,,771880830.00
2025-12-02,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.406330,3.406330,,771880830.00
2025-12-03,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.370720,3.370720,,771880830.00
2025-12-04,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.367270,3.367270,,771880830.00
2025-12-05,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.235110,3.235110,,771880830.00
2025-12-06,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.277110,3.277110,,771880830.00
2025-12-07,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.371340,3.371340,,771880830.00
2025-12-08,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.287820,3.287820,,771880830.00
2025-12-09,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.339880,3.339880,,771880830.00
2025-12-10,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.442150,3.442150,,771880830.00
2025-12-11,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.588660,3.588660,,771880830.00
2025-12-12,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.535200,3.535200,,771880830.00
2025-12-13,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.443370,3.443370,,771880830.00
2025-12-14,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.411350,3.411350,,771880830.00
2025-12-15,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.503180,3.503180,,771880830.00
2025-12-16,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.478930,3.478930,,771880830.00
2025-12-17,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.425910,3.425910,,771880830.00
2025-12-18,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.254060,3.254060,,771880830.00
2025-12-19,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.297850,3.297850,,771880830.00
2025-12-20,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.058170,3.058170,,771880830.00
2025-12-21,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.025410,3.025410,,771880830.00
2025-12-22,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.048420,3.048420,,771880830.00
2025-12-23,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.012960,3.012960,,771880830.00
2025-12-24,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.083930,3.083930,,771880830.00
2025-12-25,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.183390,3.183390,,771880830.00
2025-12-26,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.125330,3.125330,,771880830.00
2025-12-27,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.102840,3.102840,,771880830.00
2025-12-28,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.109980,3.109980,,771880830.00
2025-12-29,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.085160,3.085160,,771880830.00
2025-12-30,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.110970,3.110970,,771880830.00
2025-12-31,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.428330,3.428330,,771880830.00
2026-01-01,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.573910,3.573910,,771880830.00
2026-01-02,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.094550,3.094550,,771880830.00
2026-01-03,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.511390,3.511390,,771880830.00
2026-01-04,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.540650,3.540650,,771880830.00
2026-01-05,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.218390,3.218390,,771880830.00
2026-01-06,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.360030,3.360030,,771880830.00
2026-01-07,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.396700,3.396700,,771880830.00
2026-01-08,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.435300,3.435300,,771880830.00
2026-01-09,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.461570,3.461570,,771880830.00
2026-01-10,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.481570,3.481570,,771880830.00
2026-01-11,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.462280,3.462280,,771880830.00
2026-01-12,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.517330,3.517330,,771880830.00
2026-01-13,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.596760,3.596760,,771880830.00
2026-01-14,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.565690,3.565690,,771880830.00
2026-01-15,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.413330,3.413330,,771880830.00
2026-01-16,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.372900,3.372900,,771880830.00
2026-01-17,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.407570,3.407570,,771880830.00
2026-01-18,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.406450,3.406450,,771880830.00
2026-01-19,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.314400,3.314400,,771880830.00
2026-01-20,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.486590,3.486590,,771880830.00
2026-01-21,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.905620,3.905620,,771880830.00
2026-01-22,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.675310,3.675310,,771880830.00
2026-01-23,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.767450,3.767450,,771880830.00
2026-01-24,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.803310,3.803310,,771880830.00
2026-01-25,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.754710,3.754710,,771880830.00
2026-01-26,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.029960,4.029960,,771880830.00
2026-01-27,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.017850,4.017850,,771880830.00
2026-01-28,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.948960,3.948960,,771880830.00
2026-01-29,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,5.061500,5.061500,,771880830.00
2026-01-30,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,4.023280,4.023280,,771880830.00
2026-01-31,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.854530,3.854530,,771880830.00
2026-02-01,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.712020,3.712020,,771880830.00
2026-02-02,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.554650,3.554650,,771880830.00
2026-02-03,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,3.546680,3.546680,,771880830.00
2026-02-04,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.979940,2.979940,,771880830.00
2026-02-05,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.874290,2.874290,,771880830.00
2026-02-06,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.754780,2.754780,,771880830.00
2026-02-07,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.371650,2.371650,,771880830.00
2026-02-08,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.319180,2.319180,,771880830.00
2026-02-09,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.221060,2.221060,,771880830.00
2026-02-10,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.395200,2.395200,,771880830.00
2026-02-11,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.329730,2.329730,,771880830.00
2026-02-12,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.323380,2.323380,,771880830.00
2026-02-13,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.356600,2.356600,,771880830.00
2026-02-14,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.337460,2.337460,,771880830.00
2026-02-15,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.329750,2.329750,,771880830.00
2026-02-16,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.301170,2.301170,,771880830.00
2026-02-17,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.293900,2.293900,,771880830.00
2026-02-18,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.315210,2.315210,,771880830.00
2026-02-19,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.252610,2.252610,,771880830.00
2026-02-20,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.220240,2.220240,,771880830.00
2026-02-21,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.248160,2.248160,,771880830.00
2026-02-22,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.229910,2.229910,,771880830.00
2026-02-23,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.198330,2.198330,,771880830.00
2026-02-24,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.019890,2.019890,,771880830.00
2026-02-25,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.023070,2.023070,,771880830.00
2026-02-26,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.988220,1.988220,,771880830.00
2026-02-27,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.969770,1.969770,,771880830.00
2026-02-28,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.983370,1.983370,,771880830.00
2026-03-01,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.966730,1.966730,,771880830.00
2026-03-02,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.986070,1.986070,,771880830.00
2026-03-03,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.033230,2.033230,,771880830.00
2026-03-04,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.022400,2.022400,,771880830.00
2026-03-05,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.978250,1.978250,,771880830.00
2026-03-06,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.952780,1.952780,,771880830.00
2026-03-07,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.570520,1.570520,,771880830.00
2026-03-08,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.598160,1.598160,,771880830.00
2026-03-09,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.673810,1.673810,,771880830.00
2026-03-10,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.739630,1.739630,,771880830.00
2026-03-11,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.709680,1.709680,,771880830.00
2026-03-12,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.761530,1.761530,,771880830.00
2026-03-13,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.841230,1.841230,,771880830.00
2026-03-14,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.836040,1.836040,,771880830.00
2026-03-15,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.820880,1.820880,,771880830.00
2026-03-16,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.876630,1.876630,,771880830.00
2026-03-17,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,1.845480,1.845480,,771880830.00
2026-03-18,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.048690,2.048690,,771880830.00
2026-03-19,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.087750,2.087750,,771880830.00
2026-03-20,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.065970,2.065970,,771880830.00
2026-03-21,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.104500,2.104500,,771880830.00
2026-03-22,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.093490,2.093490,,771880830.00
2026-03-23,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.206180,2.206180,,771880830.00
2026-03-24,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.207680,2.207680,,771880830.00
2026-03-25,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.127390,2.127390,,771880830.00
2026-03-26,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.126470,2.126470,,771880830.00
2026-03-27,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.151110,2.151110,,771880830.00
2026-03-28,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.128410,2.128410,,771880830.00
2026-03-29,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.156150,2.156150,,771880830.00
2026-03-30,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.348930,2.348930,,771880830.00
2026-03-31,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.739640,2.739640,,771880830.00
2026-04-01,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.610180,2.610180,,771880830.00
2026-04-02,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.720970,2.720970,,771880830.00
2026-04-03,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.528020,2.528020,,771880830.00
2026-04-04,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.523350,2.523350,,771880830.00
2026-04-05,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.521620,2.521620,,771880830.00
2026-04-06,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.449960,2.449960,,771880830.00
2026-04-07,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.450280,2.450280,,771880830.00
2026-04-08,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.560670,2.560670,,771880830.00
2026-04-09,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.421220,2.421220,,771880830.00
2026-04-10,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.381860,2.381860,,771880830.00
2026-04-11,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.281880,2.281880,,771880830.00
2026-04-12,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.265870,2.265870,,771880830.00
2026-04-13,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.216470,2.216470,,771880830.00
2026-04-14,aa70268e-4b52-42bf-a116-608b370f9501,Aave V3 / USDC supply,aave-v3,Ethereum,USDC,2.277670,2.277670,,771880830.00
